CoC_Number,Year,B01003_001E,B17001_002E,B25002_001E,B25002_003E,B25003_003E,B25003_001E,B25106_001E,B23025_003E,B23025_005E,B25064_001E,B19013_001E,Unemployment_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Poverty_Rate,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Total Beds for Households with Children (ES, TH, SH)","Total Beds for Households without Children (ES, TH, SH)",Total Beds for Households with Children (ES),Total Beds for Households without Children (ES),Total Beds for Households with Children (TH),Total Beds for Households without Children (TH),Total Beds for Households with Children (SH),Total Beds for Households without Children (SH),Total Year-Round Beds (RRH),Total Beds for Households with Children (RRH),Total Beds for Households without Children (RRH),Total Year-Round PSH Beds,Total Beds for Households with Children (PSH),Total Beds for Households without Children (PSH),State Initials,Average Temperature
VA-513,2009,330122,40659,142186,15249,39630,126937,17359,171666,10352,58593,3695829,6.030314680833712,10.72468456810094,31.220211601030435,43.80267474135755,12.316355771502655,229.0,88.0,141.0,61.0,168.0,,158.0,79.0,,,,45.0,113.0,47,32,,,,,,49.0,28.0,21.0,VA,32.6
VA-513,2010,330122,40659,142186,15249,39630,126937,17359,171666,10352,58593,3695829,6.030314680833712,10.72468456810094,31.220211601030435,43.80267474135755,12.316355771502655,448.0,231.0,217.0,89.0,359.0,,158.0,79.0,,,,45.0,113.0,47,32,,,,,,49.0,28.0,21.0,VA,32.7
VA-513,2011,340866,42970,147496,17402,40124,130094,17818,176154,10576,63151,3942948,6.0038375512335795,11.798286055215057,30.842314019093887,44.40733725451101,12.606126747754248,311.0,194.0,117.0,27.0,284.0,,168.0,66.0,,,,45.0,123.0,47,19,,,,,,45.0,28.0,17.0,VA,32.1
VA-513,2012,343947,46474,148606,17464,40537,131142,19091,176730,11375,64243,3920756,6.4363718666893,11.751880812349434,30.910768479968283,47.095246318178454,13.511965506313471,313.0,182.0,131.0,51.0,262.0,,189.0,58.0,,,,45.0,144.0,47,11,,,,,,42.0,28.0,14.0,VA,38.9
VA-513,2013,346898,45539,149558,17923,41406,131635,19660,177938,12535,65798,3935753,7.044588564556194,11.983979459473916,31.455160101796636,47.48104139496691,13.12748992499236,355.0,243.0,112.0,69.0,286.0,,317.0,30.0,,,,143.0,155.0,12,18,,,60.0,45.0,15.0,42.0,28.0,14.0,VA,38.5
VA-513,2014,347785,45346,149160,18221,41791,130939,19497,178949,12055,64252,3933971,6.736556225516767,12.21574148565299,31.916388547338837,46.6535857002704,13.038515174605,249.0,170.0,79.0,12.0,237.0,281.0,281.0,0.0,0.0,163.0,118.0,163.0,118.0,0,0,0.0,0.0,110.0,91.0,19.0,37.0,14.0,23.0,VA,29.4
VA-513,2015,350115,46428,149853,18373,42040,131480,19397,180533,10957,64599,3950434,6.069250497139027,12.260682135159122,31.974444782476425,46.139391056137015,13.260785741827686,242.0,167.0,75.0,12.0,230.0,242.0,242.0,0.0,0.0,121.0,121.0,121.0,121.0,0,0,0.0,0.0,65.0,55.0,10.0,29.0,9.0,20.0,VA,33.8
VA-513,2016,352325,46019,150807,18376,43090,132431,19825,182127,10071,64737,4053153,5.529657876097448,12.185110770720192,32.53769887715112,46.00835460663727,13.061519903498189,268.0,173.0,95.0,7.0,261.0,260.0,260.0,0.0,0.0,126.0,134.0,126.0,134.0,0,0,0.0,0.0,102.0,80.0,22.0,70.0,9.0,61.0,VA,33.1
VA-513,2017,358140,42549,153238,18444,44007,134794,19125,185352,8944,66644,4342910,4.825413267728431,12.03617901564886,32.64759559030818,43.45899515986093,11.880549505779864,280.0,195.0,85.0,19.0,261.0,307.0,297.0,10.0,0.0,143.0,164.0,143.0,154.0,0,10,0.0,0.0,70.0,45.0,25.0,73.0,9.0,64.0,VA,40.1
VA-513,2018,361660,43920,154282,18419,43595,135863,19277,185921,7915,68698,4513725,4.2571845030954005,11.938528149751754,32.087470466572945,44.2183736667049,12.14400265442681,304.0,217.0,87.0,28.0,276.0,338.0,319.0,19.0,0.0,167.0,171.0,167.0,152.0,0,19,0.0,0.0,88.0,62.0,26.0,66.0,14.0,52.0,VA,31.8
VA-513,2019,364108,42891,155498,18884,43463,136614,18221,186777,7399,71725,4662112,3.961408524604207,12.144207642542026,31.81445532668687,41.92301497825737,11.779746668570864,342.0,233.0,109.0,28.0,314.0,300.0,282.0,18.0,0.0,143.0,157.0,143.0,139.0,0,18,0.0,0.0,105.0,86.0,19.0,82.0,22.0,60.0,VA,36.3
VA-513,2020,343453,39563,147947,17999,42723,129948,16712,175636,7484,81569,5265747,4.2610854266779015,12.165843173568913,32.8769969526272,39.117103199681665,11.519188942883014,297.0,227.0,70.0,35.0,262.0,297.0,297.0,0.0,0.0,140.0,157.0,140.0,157.0,0,0,0.0,0.0,74.0,50.0,24.0,73.0,17.0,56.0,VA,40.6
VA-513,2021,344434,38703,146010,16711,41988,129299,16376,177004,7535,82974,5565031,4.256965944272446,11.445106499554823,32.47356901445487,39.00161951033629,11.236695564317111,267.0,194.0,73.0,0.0,267.0,272.0,272.0,0.0,0.0,133.0,139.0,133.0,139.0,0,0,0.0,0.0,54.0,28.0,26.0,79.0,18.0,61.0,VA,36.6
VA-513,2022,334952,41241,141979,15887,42025,126092,16716,171221,8016,88908,5841211,4.681668720542457,11.189682981285964,33.32883926022269,39.77632361689471,12.3125104492584,426.0,288.0,138.0,27.0,399.0,392.0,392.0,0.0,0.0,225.0,167.0,225.0,167.0,0,0,0.0,0.0,123.0,78.0,45.0,82.0,19.0,63.0,VA,32.8
VA-513,2023,334952,41241,141979,15887,42025,126092,16716,171221,8016,88908,5841211,4.681668720542457,11.189682981285964,33.32883926022269,39.77632361689471,12.3125104492584,320.0,204.0,116.0,23.0,297.0,282.0,282.0,0.0,0.0,175.0,107.0,175.0,107.0,0,0,0.0,0.0,42.0,34.0,8.0,119.0,10.0,109.0,VA,42.6
VA-514,2007,277152,19536,106160,9075,25063,97085,12150,144596,10030,72077,4825490,6.936568093169935,8.548417483044462,25.815522480300768,48.477835853648806,7.048839625909248,561.0,88.0,473.0,46.0,515.0,,150.0,68.0,,,,56.0,94.0,36,32,,,,,,102.0,0.0,102.0,VA,39.9
VA-514,2008,277152,19536,106160,9075,25063,97085,12150,144596,10030,72077,4825490,6.936568093169935,8.548417483044462,25.815522480300768,48.477835853648806,7.048839625909248,194.0,123.0,71.0,67.0,127.0,,103.0,38.0,,,,55.0,48.0,32,6,,,,,,0.0,0.0,0.0,VA,36.0
VA-514,2009,277152,19536,106160,9075,25063,97085,12150,144596,10030,72077,4825490,6.936568093169935,8.548417483044462,25.815522480300768,48.477835853648806,7.048839625909248,202.0,140.0,62.0,107.0,95.0,,105.0,32.0,,,,55.0,50.0,32,0,,,,,,7.0,0.0,7.0,VA,32.6
VA-514,2010,277152,19536,106160,9075,25063,97085,12150,144596,10030,72077,4825490,6.936568093169935,8.548417483044462,25.815522480300768,48.477835853648806,7.048839625909248,288.0,224.0,64.0,128.0,160.0,,105.0,32.0,,,,55.0,50.0,32,0,,,,,,10.0,0.0,10.0,VA,32.7
VA-514,2011,293553,21054,110273,9514,26304,100759,12404,149099,10500,79960,5230046,7.042300753190833,8.627678579525359,26.105856548794648,47.15632603406326,7.172129053356634,191.0,135.0,56.0,49.0,142.0,,111.0,32.0,,,,52.0,59.0,32,0,,,,,,108.0,62.0,46.0,VA,32.1
VA-514,2012,309865,22870,115562,9765,27347,105797,13426,158646,11824,87468,5647985,7.453071618572167,8.450009518699918,25.848559032864827,49.094964712765574,7.3806335016862175,193.0,109.0,84.0,47.0,146.0,,111.0,44.0,,,,50.0,61.0,44,0,,,,,,82.0,20.0,62.0,VA,38.9
VA-514,2013,309973,24796,114496,9122,28408,105374,13643,158491,12007,88957,5507072,7.575824494766264,7.967090553381778,26.95921194981684,48.025204167840045,7.999406399912251,192.0,122.0,70.0,28.0,164.0,,110.0,38.0,,,,50.0,60.0,38,0,,,62.0,49.0,13.0,53.0,4.0,49.0,VA,38.5
VA-514,2014,323861,26224,118417,9306,29733,109111,14210,166392,11629,94199,5782786,6.988917736429635,7.858668941114874,27.25023141571427,47.79201560555612,8.097301002590617,201.0,118.0,83.0,30.0,171.0,154.0,116.0,38.0,0.0,93.0,61.0,55.0,61.0,38,0,0.0,0.0,111.0,80.0,31.0,63.0,0.0,63.0,VA,29.4
VA-514,2015,332519,26094,121220,8685,31127,112535,15088,172015,11080,99053,5868692,6.441298723948492,7.164659297145685,27.65983916114986,48.47238731647766,7.847371127664886,217.0,123.0,94.0,38.0,179.0,155.0,117.0,38.0,0.0,94.0,61.0,56.0,61.0,38,0,0.0,0.0,122.0,98.0,24.0,54.0,0.0,54.0,VA,33.8
VA-514,2016,328405,26070,118673,8242,31286,110431,15095,168020,9754,96142,5718904,5.805261278419236,6.945134950662746,28.330812905796385,48.24841782266829,7.938368782448501,209.0,127.0,82.0,34.0,175.0,156.0,118.0,38.0,0.0,95.0,61.0,57.0,61.0,38,0,0.0,0.0,153.0,121.0,32.0,124.0,47.0,77.0,VA,33.1
VA-514,2017,338156,24999,122748,8400,31274,114348,14525,175224,8923,101617,6068644,5.09233894900242,6.84328868902141,27.349844334837513,46.44433075398094,7.392741811471629,216.0,122.0,94.0,39.0,177.0,163.0,163.0,0.0,0.0,98.0,65.0,98.0,65.0,0,0,0.0,0.0,154.0,109.0,45.0,118.0,46.0,72.0,VA,40.1
VA-514,2018,347283,23881,126116,8351,31475,117765,14631,180899,8608,102275,6312045,4.758456376209929,6.621681626439151,26.726956226383052,46.484511517077046,6.876524333180719,200.0,128.0,72.0,36.0,164.0,163.0,163.0,0.0,0.0,98.0,65.0,98.0,65.0,0,0,0.0,0.0,170.0,134.0,36.0,97.0,20.0,77.0,VA,31.8
VA-514,2019,342535,22334,123990,8268,31011,115722,14191,177898,7742,102619,6377974,4.351932005980955,6.6682796999758045,26.79784310675585,45.76118151623618,6.520209613616126,221.0,132.0,89.0,36.0,185.0,167.0,167.0,0.0,0.0,102.0,65.0,102.0,65.0,0,0,0.0,0.0,89.0,55.0,34.0,122.0,35.0,87.0,VA,36.3
VA-514,2020,325954,22232,118334,7674,28783,110660,13252,168288,7787,105348,6715094,4.6271867275147365,6.485033887133031,26.01030182541117,46.04106590695897,6.8205943169895145,207.0,128.0,79.0,24.0,183.0,167.0,167.0,0.0,0.0,102.0,65.0,102.0,65.0,0,0,0.0,0.0,120.0,83.0,37.0,137.0,59.0,78.0,VA,40.6
VA-514,2021,331975,23198,122423,8025,29518,114398,12999,173271,7883,111072,7404761,4.549520693018451,6.5551407823693255,25.802898652074337,44.03753641845653,6.987875593041645,180.0,126.0,54.0,18.0,162.0,163.0,163.0,0.0,0.0,92.0,71.0,92.0,71.0,0,0,0.0,0.0,178.0,118.0,60.0,146.0,19.0,127.0,VA,36.6
VA-514,2022,341717,26251,126656,8010,29931,118646,13402,177825,7965,122866,8047196,4.479122733024041,6.32421677614957,25.227146300760246,44.7763188667268,7.6820878095031855,253.0,138.0,115.0,15.0,238.0,182.0,182.0,0.0,0.0,106.0,76.0,106.0,76.0,0,0,0.0,0.0,159.0,93.0,66.0,209.0,39.0,170.0,VA,32.8
VA-514,2023,341717,26251,126656,8010,29931,118646,13402,177825,7965,122866,8047196,4.479122733024041,6.32421677614957,25.227146300760246,44.7763188667268,7.6820878095031855,217.0,127.0,90.0,33.0,184.0,214.0,214.0,0.0,0.0,117.0,97.0,117.0,97.0,0,0,0.0,0.0,89.0,61.0,28.0,220.0,46.0,174.0,VA,42.6
VA-521,2007,1656218,248465,789151,132372,181485,656779,72637,774554,62692,251918,16415039,8.093948259256296,16.773976083157724,27.632582649567055,40.023693418188834,15.00195022635909,970.0,505.0,465.0,263.0,707.0,,462.0,476.0,,,,354.0,108.0,400,76,,,,,,148.0,62.0,86.0,VA,39.9
VA-521,2008,1656218,248465,789151,132372,181485,656779,72637,774554,62692,251918,16415039,8.093948259256296,16.773976083157724,27.632582649567055,40.023693418188834,15.00195022635909,863.0,443.0,420.0,304.0,559.0,,474.0,468.0,,,,363.0,111.0,400,68,,,,,,140.0,54.0,86.0,VA,36.0
VA-521,2009,1656218,248465,789151,132372,181485,656779,72637,774554,62692,251918,16415039,8.093948259256296,16.773976083157724,27.632582649567055,40.023693418188834,15.00195022635909,881.0,426.0,455.0,282.0,599.0,,447.0,450.0,,,,358.0,89.0,393,57,,,,,,12.0,0.0,12.0,VA,32.6
VA-521,2010,1656218,248465,789151,132372,181485,656779,72637,774554,62692,251918,16415039,8.093948259256296,16.773976083157724,27.632582649567055,40.023693418188834,15.00195022635909,1261.0,632.0,629.0,460.0,801.0,,451.0,409.0,,,,326.0,125.0,370,39,,,,,,12.0,0.0,12.0,VA,32.7
VA-521,2011,1669393,257186,798302,138131,184086,660171,76197,779666,63187,265041,16864128,8.104367767736441,17.30310083151489,27.884593537129017,41.392066751409665,15.405958932378416,1064.0,529.0,535.0,344.0,720.0,,457.0,444.0,,,,322.0,135.0,414,30,,,,,,12.0,0.0,12.0,VA,32.1
VA-521,2012,1681610,267306,803319,140071,186622,663248,78179,778863,67058,277074,17242232,8.60972982411541,17.436535174693987,28.137589559259883,41.891631211754245,15.89583791723408,957.0,485.0,472.0,215.0,742.0,,378.0,393.0,,,,231.0,147.0,356,37,,,,,,17.0,5.0,12.0,VA,38.9
VA-521,2013,1688484,271105,806054,140557,188013,665497,80063,779844,68510,284420,17497172,8.785090351403614,17.43766546658164,28.25151728708018,42.58375750612989,16.056118980102863,715.0,322.0,393.0,141.0,574.0,,639.0,238.0,,,,354.0,285.0,192,46,,,173.0,142.0,31.0,89.0,25.0,64.0,VA,38.5
VA-521,2014,1684582,275299,807037,142385,190201,664652,82182,776002,64408,286417,17584333,8.299978608302556,17.642933347541685,28.616629454210624,43.20797472147886,16.34227363227198,662.0,327.0,335.0,116.0,546.0,761.0,629.0,132.0,0.0,473.0,288.0,363.0,266.0,110,22,0.0,0.0,213.0,183.0,30.0,107.0,30.0,77.0,VA,29.4
VA-521,2015,1668211,270811,799989,140992,193359,658997,82747,769275,58771,288961,17585402,7.639790712034059,17.62424233333208,29.341408230993466,42.79449107618471,16.23361792962641,773.0,431.0,342.0,139.0,634.0,861.0,702.0,159.0,0.0,537.0,313.0,398.0,293.0,139,20,0.0,0.0,308.0,250.0,58.0,55.0,8.0,47.0,VA,33.8
VA-521,2016,1668748,266592,805455,142680,195773,662775,82721,768580,53296,292411,17977127,6.934346457102709,17.71421122222843,29.5383802949719,42.25352832106572,15.975569708547964,654.0,394.0,260.0,156.0,498.0,790.0,608.0,182.0,0.0,534.0,256.0,379.0,229.0,155,27,0.0,0.0,351.0,310.0,41.0,30.0,0.0,30.0,VA,33.1
VA-521,2017,1670178,262598,812325,148606,192907,663719,80499,766854,48340,302375,18745871,6.30367710150824,18.2939094574216,29.064558947385866,41.729434390664935,15.72275529913578,722.0,423.0,299.0,159.0,563.0,765.0,586.0,179.0,0.0,479.0,286.0,313.0,273.0,166,13,0.0,0.0,511.0,423.0,88.0,38.0,0.0,38.0,VA,40.1
VA-521,2018,1651675,260953,806473,151512,191602,654961,79156,752341,43951,308971,18995434,5.841898819817078,18.78698976903133,29.25395557903448,41.31272116157451,15.799294655425552,718.0,421.0,297.0,165.0,553.0,775.0,607.0,168.0,0.0,479.0,296.0,322.0,285.0,157,11,0.0,0.0,401.0,302.0,99.0,50.0,2.0,48.0,VA,31.8
VA-521,2019,1649169,253271,805205,151436,191538,653769,76734,750208,40813,312892,19708627,5.440224577717113,18.80713607093846,29.29750416431492,40.06202424584155,15.357492167267273,761.0,389.0,372.0,124.0,637.0,763.0,586.0,177.0,0.0,517.0,246.0,351.0,235.0,166,11,0.0,0.0,406.0,281.0,125.0,102.0,8.0,94.0,VA,36.3
VA-521,2020,1556848,234243,763351,143371,184958,619980,72519,705670,37780,358301,23067692,5.353777261326115,18.781792386464417,29.832897835414045,39.208360817050355,15.04597751354018,816.0,471.0,345.0,156.0,660.0,838.0,675.0,163.0,0.0,537.0,301.0,400.0,275.0,137,26,0.0,0.0,345.0,275.0,70.0,236.0,110.0,126.0,VA,40.6
VA-521,2021,1564164,231376,750458,137091,183312,613367,71865,710883,37531,372546,24150626,5.2794904365415976,18.267644558389676,29.886185595247216,39.20365278868814,14.792310780710974,870.0,520.0,350.0,69.0,801.0,954.0,841.0,113.0,0.0,504.0,450.0,420.0,421.0,84,29,0.0,0.0,423.0,285.0,138.0,278.0,41.0,237.0,VA,36.6
VA-521,2022,1522865,230319,738741,133178,182081,605563,71806,692443,34205,391788,25368586,4.939756774203798,18.02769847619125,30.068052374402004,39.43629483581483,15.124058928401402,1125.0,716.0,409.0,147.0,978.0,1110.0,946.0,164.0,0.0,513.0,597.0,397.0,549.0,116,48,0.0,0.0,492.0,314.0,178.0,284.0,20.0,264.0,VA,32.8
VA-521,2023,1522865,230319,738741,133178,182081,605563,71806,692443,34205,391788,25368586,4.939756774203798,18.02769847619125,30.068052374402004,39.43629483581483,15.124058928401402,1088.0,752.0,336.0,412.0,676.0,982.0,803.0,179.0,0.0,512.0,470.0,396.0,407.0,116,63,0.0,0.0,433.0,308.0,125.0,420.0,23.0,397.0,VA,42.6
VA-600,2007,153273,12091,83049,9094,43038,73955,16261,108048,3854,63043,3941626,3.566933214867466,10.95016195258221,58.194848218511254,37.78288953947674,7.888538751117287,462.0,325.0,137.0,219.0,243.0,,105.0,139.0,,,,61.0,44.0,119,20,,,,,,42.0,7.0,35.0,VA,39.9
VA-600,2008,153273,12091,83049,9094,43038,73955,16261,108048,3854,63043,3941626,3.566933214867466,10.95016195258221,58.194848218511254,37.78288953947674,7.888538751117287,410.0,284.0,126.0,179.0,231.0,,115.0,161.0,,,,71.0,44.0,141,20,,,,,,48.0,14.0,34.0,VA,36.0
VA-600,2009,153273,12091,83049,9094,43038,73955,16261,108048,3854,63043,3941626,3.566933214867466,10.95016195258221,58.194848218511254,37.78288953947674,7.888538751117287,511.0,322.0,189.0,207.0,304.0,,115.0,161.0,,,,71.0,44.0,141,20,,,,,,48.0,14.0,34.0,VA,32.6
VA-600,2010,153273,12091,83049,9094,43038,73955,16261,108048,3854,63043,3941626,3.566933214867466,10.95016195258221,58.194848218511254,37.78288953947674,7.888538751117287,535.0,351.0,184.0,223.0,312.0,,115.0,147.0,,,,71.0,44.0,127,20,,,,,,69.0,15.0,54.0,VA,32.7
VA-600,2011,145879,12237,76863,8739,39486,68124,15248,99408,3539,58658,3662705,3.560075647835184,11.369579641700168,57.96195173507134,38.616218406523835,8.388458928289884,461.0,268.0,193.0,137.0,324.0,,126.0,143.0,,,,82.0,44.0,131,12,,,,,,113.0,36.0,77.0,VA,32.1
VA-600,2012,144644,12263,72048,7825,36841,64223,14308,97975,3831,57887,3717052,3.910181168665476,10.86081501221408,57.36418417077994,38.83716511495345,8.478056469677277,451.0,263.0,188.0,131.0,320.0,,126.0,141.0,,,,82.0,44.0,129,12,,,,,,113.0,36.0,77.0,VA,38.9
VA-600,2013,135647,12364,66785,7074,34895,59711,13927,91064,3716,57918,3641398,4.080646578230695,10.592198847046491,58.43981845891042,39.91116205760137,9.114834828636091,479.0,268.0,211.0,146.0,333.0,,126.0,177.0,,,,82.0,44.0,165,12,,,0.0,0.0,0.0,155.0,36.0,119.0,VA,38.5
VA-600,2014,133546,13867,66123,6300,35954,59823,14926,89701,3394,56396,3508941,3.7836813413451353,9.527698380291277,60.100630192400914,41.514156978361235,10.383688017611908,291.0,178.0,113.0,51.0,240.0,196.0,126.0,64.0,6.0,131.0,65.0,79.0,47.0,52,12,0.0,6.0,106.0,97.0,9.0,142.0,33.0,109.0,VA,29.4
VA-600,2015,200512,18639,100637,10629,52631,90008,19901,134112,4974,95821,5662855,3.708840372226199,10.561721831930605,58.47369122744645,37.81231593547529,9.295703000319184,239.0,164.0,75.0,39.0,200.0,147.0,125.0,16.0,6.0,80.0,67.0,76.0,49.0,4,12,0.0,6.0,125.0,125.0,0.0,174.0,41.0,133.0,VA,33.8
VA-600,2016,202432,18244,102220,10007,53896,92213,20754,132859,4500,98802,5780386,3.3870494283413244,9.78966934063784,58.44729051218375,38.50749591806442,9.012409105279795,174.0,124.0,50.0,19.0,155.0,205.0,179.0,20.0,6.0,88.0,117.0,80.0,99.0,8,12,0.0,6.0,161.0,143.0,18.0,193.0,35.0,158.0,VA,33.1
VA-600,2017,205839,17503,103382,9168,54818,94214,20913,136741,4242,99360,5906389,3.1022151366451904,8.868081484204215,58.18455855817607,38.1498777773724,8.503247683869432,232.0,149.0,83.0,33.0,199.0,214.0,188.0,20.0,6.0,95.0,119.0,87.0,101.0,8,12,0.0,6.0,169.0,147.0,22.0,215.0,42.0,173.0,VA,40.1
VA-600,2018,217896,15903,108474,8190,58623,100284,22112,144135,4162,107188,6506450,2.8875706802650294,7.550196360418164,58.4569821706354,37.718984016512294,7.298435951095936,221.0,144.0,77.0,35.0,186.0,194.0,180.0,14.0,0.0,89.0,105.0,81.0,99.0,8,6,0.0,0.0,151.0,127.0,24.0,239.0,46.0,193.0,VA,31.8
VA-600,2019,212718,15230,107900,7592,60801,100308,22662,141592,3886,102253,6360916,2.7445053392847054,7.036144578313253,60.61430793157077,37.27241328267627,7.159713799490405,215.0,149.0,66.0,36.0,179.0,197.0,180.0,17.0,0.0,89.0,108.0,81.0,99.0,8,9,0.0,0.0,142.0,124.0,18.0,246.0,63.0,183.0,VA,36.3
VA-600,2020,202125,13627,101551,7112,57373,94439,21676,133048,4161,119806,7398901,3.1274427274367147,7.003377613218974,60.75138449157657,37.78083767625887,6.741867656153371,199.0,139.0,60.0,34.0,165.0,190.0,175.0,15.0,0.0,81.0,109.0,73.0,102.0,8,7,0.0,0.0,166.0,112.0,54.0,278.0,57.0,221.0,VA,40.6
VA-600,2021,196072,13746,101853,7777,58857,94076,21825,129810,3960,119322,7375151,3.050612433556737,7.635513926933915,62.56324673668098,37.08140068301137,7.010689950630381,171.0,127.0,44.0,27.0,144.0,179.0,165.0,14.0,0.0,71.0,108.0,71.0,94.0,0,14,0.0,0.0,239.0,171.0,68.0,278.0,52.0,226.0,VA,36.6
VA-600,2022,184064,14084,99283,7578,59356,91705,22088,122970,3508,121192,7540732,2.8527283077173298,7.632726650081081,64.72493320974864,37.21275018532246,7.651686369958275,182.0,132.0,50.0,20.0,162.0,189.0,170.0,19.0,0.0,77.0,112.0,72.0,98.0,5,14,0.0,0.0,214.0,120.0,94.0,262.0,61.0,201.0,VA,32.8
VA-600,2023,184064,14084,99283,7578,59356,91705,22088,122970,3508,121192,7540732,2.8527283077173298,7.632726650081081,64.72493320974864,37.21275018532246,7.651686369958275,213.0,147.0,66.0,42.0,171.0,211.0,194.0,17.0,0.0,94.0,117.0,91.0,103.0,3,14,0.0,0.0,182.0,77.0,105.0,247.0,52.0,195.0,VA,42.6
VA-601,2007,627292,42058,261000,17694,92890,243306,39975,381832,19939,221517,13550812,5.221930063483417,6.779310344827587,38.17826111974222,43.03477231133599,6.7046925514752305,1593.0,647.0,946.0,154.0,1439.0,,295.0,1080.0,,,,148.0,147.0,892,188,,,,,,214.0,18.0,196.0,VA,39.9
VA-601,2008,627292,42058,261000,17694,92890,243306,39975,381832,19939,221517,13550812,5.221930063483417,6.779310344827587,38.17826111974222,43.03477231133599,6.7046925514752305,1835.0,744.0,1091.0,212.0,1623.0,,369.0,1067.0,,,,224.0,145.0,917,150,,,,,,234.0,24.0,210.0,VA,36.0
VA-601,2009,627292,42058,261000,17694,92890,243306,39975,381832,19939,221517,13550812,5.221930063483417,6.779310344827587,38.17826111974222,43.03477231133599,6.7046925514752305,1730.0,663.0,1067.0,129.0,1601.0,,371.0,1112.0,,,,206.0,165.0,969,143,,,,,,267.0,24.0,243.0,VA,32.6
VA-601,2010,627292,42058,261000,17694,92890,243306,39975,381832,19939,221517,13550812,5.221930063483417,6.779310344827587,38.17826111974222,43.03477231133599,6.7046925514752305,1552.0,660.0,892.0,140.0,1412.0,,363.0,928.0,,,,203.0,160.0,783,145,,,,,,280.0,34.0,246.0,VA,32.7
VA-601,2011,622093,46415,255918,16714,95904,239204,41577,371483,19105,220265,13578122,5.142900213468718,6.530998210364257,40.09297503386231,43.35272772772773,7.461103082658059,1549.0,666.0,883.0,135.0,1414.0,,402.0,794.0,,,,250.0,152.0,634,160,,,,,,392.0,99.0,293.0,VA,32.1
VA-601,2012,618107,46074,250229,14814,97237,235415,43145,369145,20195,219497,13519317,5.470749976296577,5.920177117760131,41.304504810653526,44.370969898289744,7.454049218015651,1534.0,697.0,837.0,178.0,1356.0,,396.0,752.0,,,,239.0,157.0,619,132,,,,,,394.0,106.0,288.0,VA,38.9
VA-601,2013,605235,47273,240110,13292,96061,226818,42002,361286,20036,215765,13168681,5.545744922305321,5.535796093457165,42.35157703533229,43.72430018425792,7.810685105785356,1350.0,603.0,747.0,104.0,1246.0,,402.0,628.0,,,,257.0,145.0,544,84,,,163.0,147.0,16.0,438.0,131.0,307.0,VA,38.5
VA-601,2014,608759,48477,238952,12742,97666,226210,42494,361393,19603,218517,13334299,5.424288793640165,5.332451705781914,43.17492595375978,43.50951201032089,7.96324982464325,1225.0,530.0,695.0,66.0,1159.0,956.0,408.0,540.0,8.0,763.0,193.0,272.0,136.0,491,49,0.0,8.0,204.0,171.0,33.0,476.0,133.0,343.0,VA,29.4
VA-601,2015,980261,62103,363616,17734,122502,345882,53261,557220,27669,421537,24685996,4.965543232475503,4.877123118894658,35.41728103804188,43.47765750763253,6.335353543597062,1204.0,489.0,715.0,68.0,1136.0,960.0,477.0,483.0,0.0,770.0,182.0,314.0,155.0,456,27,0.0,0.0,401.0,326.0,75.0,555.0,166.0,389.0,VA,33.8
VA-601,2016,980988,61632,363590,17640,123889,345950,53287,558376,26628,435206,25155380,4.768829605856985,4.851618581369125,35.81124439947969,43.01188967543526,6.282645659274119,1059.0,484.0,575.0,74.0,985.0,952.0,473.0,479.0,0.0,763.0,179.0,317.0,148.0,446,31,0.0,0.0,195.0,131.0,64.0,641.0,188.0,453.0,VA,33.1
VA-601,2017,991592,64907,364320,17717,124941,346603,54716,561960,25888,439313,25289440,4.606733575343441,4.863032498902064,36.04729330098124,43.79347051808454,6.545736552937095,964.0,492.0,472.0,108.0,856.0,760.0,504.0,256.0,0.0,563.0,189.0,338.0,158.0,225,31,0.0,0.0,210.0,137.0,73.0,693.0,200.0,493.0,VA,40.1
VA-601,2018,1007879,66514,370461,18281,124977,352180,55327,567624,23825,462482,27071787,4.197320761630939,4.934662488089164,35.48668294622068,44.26974563319651,6.599403301388361,987.0,499.0,488.0,86.0,901.0,768.0,494.0,274.0,0.0,592.0,168.0,341.0,145.0,251,23,0.0,0.0,465.0,359.0,106.0,683.0,186.0,497.0,VA,31.8
